ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/405/021	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/022	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/023	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/024	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/025	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/026	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/027	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/028	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/029	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/030	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2025-12-04
EU/1/07/405/031	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/032	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/033	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/034	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/035	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/036	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/037	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/038	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/039	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
EU/1/07/405/040	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2025-12-04
