ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/23/1721/014	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	14 x 1 tablets (unit dose)		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/015	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	calendar blister (OPA/alu/PVC/alu)	28 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/016	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	28 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/017	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	28 x 1 tablets (unit dose)		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/018	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	30 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/019	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	30 x 1 tablets (unit dose)		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/020	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	calendar blister (OPA/alu/PVC/alu)	98 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/021	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	98 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/022	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	98 x 1 tablets (unit dose)		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/023	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	bottle (HDPE)	30 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
EU/1/23/1721/024	EMEA/H/C/006006	10 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		dapagliflozin-viatris	Dapagliflozin Viatris	EU/1/23/1721	dapagliflozin	dapagliflozin	A10BK01	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris	Authorised
