ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/667/001	EMEA/H/C/002154	267 mg	Capsule, hard	Oral use	blister (PVC/PE/PCTFE/alu)	3 and 7 x 6) capsules		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/002	EMEA/H/C/002154	267 mg	Capsule, hard	Oral use	blister (PVC/PE/PCTFE/alu)	252 x 1 capsules (unit dose)		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/003	EMEA/H/C/002154	267 mg	Capsule, hard	Oral use	bottle (HDPE)	270 capsules		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/007	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/008	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	bottle (HDPE)	180 (2 x 90) tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/009	EMEA/H/C/002154	534 mg	Film-coated tablet	Oral use	bottle (HDPE)	21 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/010	EMEA/H/C/002154	534 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/011	EMEA/H/C/002154	801 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/012	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 21 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/013	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 42 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/014	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 84 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/015	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 168 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/016	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) Initiation pack: 63 (1 x 21 and 2 x 21) tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/017	EMEA/H/C/002154	267 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 252 (84 x 3) tablets (multipack)		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/018	EMEA/H/C/002154	801 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 84 tablets		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
EU/1/11/667/019	EMEA/H/C/002154	801 mg	Film-coated tablet	Oral use	blister (PVC/Aclar	(PCTFE)) 252 (84 x 3) tablets (multipack)		esbriet	Esbriet	EU/1/11/667	Pirfenidone	pirfenidone	L04AX05	Roche Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet	Authorised
