product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/391/001	19026978	lenalidomide 5 MG Oral Capsule [Revlimid]	616116				
EU/1/07/391/002	19026977	lenalidomide 10 MG Oral Capsule [Revlimid]	616114				
EU/1/07/391/003	19027011	lenalidomide 15 MG Oral Capsule [Revlimid]	643714				
EU/1/07/391/004	19027014	lenalidomide 25 MG Oral Capsule [Revlimid]	643722				
EU/1/07/391/005	42707969	lenalidomide 2.5 MG Oral Capsule [Revlimid]	1242233				
EU/1/07/391/006	21164052	lenalidomide 7.5 MG Oral Capsule	OMOP261819				
EU/1/07/391/007	42707969	lenalidomide 2.5 MG Oral Capsule [Revlimid]	1242233				
EU/1/07/391/008	19026978	lenalidomide 5 MG Oral Capsule [Revlimid]	616116				
EU/1/07/391/009	43532853	lenalidomide 20 MG Oral Capsule [Revlimid]	1429367				
EU/1/07/391/010	19026977	lenalidomide 10 MG Oral Capsule [Revlimid]	616114				
EU/1/07/391/011	19027011	lenalidomide 15 MG Oral Capsule [Revlimid]	643714				
EU/1/07/391/012	21164052	lenalidomide 7.5 MG Oral Capsule	OMOP261819				
EU/1/07/391/013	43532853	lenalidomide 20 MG Oral Capsule [Revlimid]	1429367				
EU/1/07/391/014	19027014	lenalidomide 25 MG Oral Capsule [Revlimid]	643722				
