ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/07/435/013	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	14 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/014	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	28 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/015	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	56 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/016	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	84 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/017	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	98 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/018	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	50 x 1 tablets (unit dose)		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/019	EMEA/H/C/000910	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/020	EMEA/H/C/000910	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	90 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/021	EMEA/H/C/000910	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/022	EMEA/H/C/000910	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	90 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/023	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
EU/1/07/435/024	EMEA/H/C/000910	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	90 tablets		tesavel	TESAVEL	EU/1/07/435	sitagliptin	sitagliptin	A10BH01	Merck Sharp & Dohme B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel	Authorised
