ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/686/013	EMEA/H/C/002073	150 mg/5 mg	tableto Film-coated	Oral use	blister (PA/Alu/PVC)	98 (2x49) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/014	EMEA/H/C/002073	150 mg/5 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/015	EMEA/H/C/002073	150 mg/10 mg	Film-coatetd tablet Film-cocated	Oral use	blister (PVC/PCTFE)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/016	EMEA/H/C/002073	150 mg/10 mg	tablet	Oral use	blister (PVC/PCTFE)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/017	EMEA/H/C/002073	150 mg/10 mg	Filmu-coated tablet	Oral use	blister (PVC/PCTFE)	30 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/018	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/019	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	90 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/020	EMEA/H/C/002073	150 mg/10	Film-coated tablet	Oral use	blister (PVC/PCTFE)	98 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/021	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	56x1 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/022	EMEA/H/C/002073	150 mg/10	Film-coated tablet	Oral use	blister (PVC/PCTFE)	98 (2x49x1) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/023	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/024	EMEA/H/C/002073	1a50 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/025	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/026	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/027	EMEA/H/C/002073	mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	98 (2x49) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/028	EMEA/H/C/002073	150 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlio	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/029	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/030	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/031	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	30 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/032	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/033	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (hPVC/PCTFE)	90 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/034	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	98 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/035	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	56x1 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/036	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	98 (2x49x1) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/037	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/038	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/039	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/040	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/041	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	Oranl use	blister (PA/Alu/PVC)	98 (2x49) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/042	EMEA/H/C/002073	300 mg/5 mg	Film-coated tablet	use	blister (PA/Alu/PVC)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/043	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/044	EMEA/H/C/002073	300 mg/10 mg	tableto Film-coated	Oral use	blister (PVC/PCTFE)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/045	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	30 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/046	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/047	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	90 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/048	EMEA/H/C/002073	300 mg/10 mg	Film-coatetd tablet Film-cocated	Oral use	blister (PVC/PCTFE)	98 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/049	EMEA/H/C/002073	300 mg/10 mg	tablet	Oral use	blister (PVC/PCTFE)	56x1 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/050	EMEA/H/C/002073	300 mg/10 mg	Filmu-coated tablet	Oral use	blister (PVC/PCTFE)	98 (2x49x1) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/051	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/052	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	14 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/053	EMEA/H/C/002073	300 mg/10	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	28 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/054	EMEA/H/C/002073	mg/p10 300 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	56 tablets		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/055	EMEA/H/C/002073	300 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	98 (2x49) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
EU/1/11/686/056	EMEA/H/C/002073	3a00 mg/10 mg	Film-coated tablet	Oral use	blister (PA/Alu/PVC)	280 (20x14) tablets (multipack)		rasilamlo	Rasilamlo	EU/1/11/686	aliskiren;amlodipine	aliskiren hemifumarate;amlodipine besilate	C09XA53	Novartis Europharm Ltd	https://www.ema.europa.eu/en/medicines/human/EPAR/rasilamlo	Withdrawn
