product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0041-01	Dabigatran Etexilate Stada 75 mg hard capsules	24-0041	05-FEB-24	MT/H/0671/001	75 mg	Capsule, hard	75 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
24-0041-02	Dabigatran Etexilate Stada 75 mg hard capsules	24-0041	05-FEB-24	MT/H/0671/001	75 mg	Capsule, hard	75 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N30	30
24-0041-03	Dabigatran Etexilate Stada 75 mg hard capsules	24-0041	05-FEB-24	MT/H/0671/001	75 mg	Capsule, hard	75 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N60	60
24-0042-01	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
24-0042-02	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N30	30
24-0042-03	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N60	60
24-0042-04	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N100	100
24-0042-05	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N180	180
24-0042-06	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
24-0042-07	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
24-0042-08	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
24-0042-09	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
24-0042-10	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, OPA/Al/PVC/Al blister, N180	180
24-0042-11	Dabigatran Etexilate Stada 110 mg hard capsules	24-0042	05-FEB-24	MT/H/0671/002	110 mg	Capsule, hard	110 mg	Carton box, HDPE bottle, N60	60
24-0043-01	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
24-0043-02	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N30	30
24-0043-03	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N60	60
24-0043-04	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N100	100
24-0043-05	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N180	180
24-0043-06	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
24-0043-07	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
24-0043-08	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
24-0043-09	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
24-0043-10	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, OPA/Al/PVC/Al blister, N180	180
24-0043-11	Dabigatran Etexilate Stada 150 mg hard capsules	24-0043	05-FEB-24	MT/H/0671/003	150 mg	Capsule, hard	150 mg	Carton box, HDPE bottle, N60	60
