product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/405/021	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/022	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/023	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/024	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/025	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/026	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/027	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/028	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/029	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/030	40226387	aliskiren 150 MG Oral Tablet	1011736	EXACT			2026-02-17
EU/1/07/405/031	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/032	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/033	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/034	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/035	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/036	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/037	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/038	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/039	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/040	40226406	aliskiren 300 MG Oral Tablet	1011739	EXACT			2026-02-17
EU/1/07/405/001							
EU/1/07/405/002							
EU/1/07/405/003							
EU/1/07/405/004							
EU/1/07/405/005							
EU/1/07/405/006							
EU/1/07/405/007							
EU/1/07/405/008							
EU/1/07/405/009							
EU/1/07/405/010							
EU/1/07/405/011							
EU/1/07/405/012							
EU/1/07/405/013							
EU/1/07/405/014							
EU/1/07/405/015							
EU/1/07/405/016							
EU/1/07/405/017							
EU/1/07/405/018							
EU/1/07/405/019							
EU/1/07/405/020							
