product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1425/001	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/002	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/003	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/004	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/005	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/006	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/007	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/008	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/009	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/010	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
EU/1/20/1425/011	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT			2026-02-17
