cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
671969	61908	HIBOR 2.500 UI ANTI-XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 2.500 UI inyectable 0,2 ml jeringa precargada	2.500 UI	Jeringa precargada	10	jeringa precargada	BEMIPARINA SODICA 12500 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672000	64165	HIBOR 7.500 UI ANTI XA/0,3 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 7.500 UI inyectable 0,3 ml jeringa precargada	7.500 UI	Jeringa precargada	30	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672001	64165	HIBOR 7.500 UI ANTI XA/0,3 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 7.500 UI inyectable 0,3 ml jeringa precargada	7.500 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672002	64164	HIBOR 5.000 UI ANTI-XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 5.000 UI inyectable 0,2 ml jeringa precargada	5.000 UI	Jeringa precargada	30	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672003	64164	HIBOR 5.000 UI ANTI-XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 5.000 UI inyectable 0,2 ml jeringa precargada	5.000 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672004	64166	HIBOR 10.000 UI ANTI-XA/0,4 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 10.000 UI inyectable 0,4 ml jeringa precargada	10.000 UI	Jeringa precargada	30	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672005	64166	HIBOR 10.000 UI ANTI-XA/0,4 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 10.000 UI inyectable 0,4 ml jeringa precargada	10.000 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672007	61907	HIBOR 3.500 UI ANTI XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 3.500 UI inyectable 0,2 ml jeringa precargada	3.500 UI	Jeringa precargada	30	jeringa precargada	BEMIPARINA SODICA 17500 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672008	61907	HIBOR 3.500 UI ANTI XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 3.500 UI inyectable 0,2 ml jeringa precargada	3.500 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 17500 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
672009	61908	HIBOR 2.500 UI ANTI-XA/0,2 ml SOLUCIÓN INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 2.500 UI inyectable 0,2 ml jeringa precargada	2.500 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 12500 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
684711	74793	HIBOR 12.500 U.I. ANTI XA/0,5 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 12.500 UI inyectable 0,5 ml jeringa precargada	12.500 UI	Jeringa precargada	2	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
684713	74793	HIBOR 12.500 U.I. ANTI XA/0,5 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Bemiparina sodio 12.500 UI inyectable 0,5 ml jeringa precargada	12.500 UI	Jeringa precargada	10	jeringa precargada	BEMIPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB12 - Bemiparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	0	0	0	0
