product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/05/317/001	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/002	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/003	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/004	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/005	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/006	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/007	46234440	ivabradine 5 MG Oral Tablet	1649485				
EU/1/05/317/008	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/009	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/010	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/011	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/012	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/013	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
EU/1/05/317/014	46234446	ivabradine 7.5 MG Oral Tablet	1649493				
