product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/18/1286/001	747844	0.8 ML adalimumab-adaz 50 MG/ML Prefilled Syringe [Hyrimoz]	2665426				
EU/1/18/1286/002	747844	0.8 ML adalimumab-adaz 50 MG/ML Prefilled Syringe [Hyrimoz]	2665426				
EU/1/18/1286/003	747844	0.8 ML adalimumab-adaz 50 MG/ML Prefilled Syringe [Hyrimoz]	2665426				
EU/1/18/1286/004	747842	0.8 ML adalimumab-adaz 50 MG/ML Auto-Injector [Hyrimoz]	2665422				
EU/1/18/1286/007	747740	0.2 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641654				
EU/1/18/1286/008	747748	0.8 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641667				
EU/1/18/1286/009	747748	0.8 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641667				
EU/1/18/1286/010	747746	0.8 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641663				
EU/1/18/1286/011	747746	0.8 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641663				
EU/1/18/1286/012	747744	0.4 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641661				
EU/1/18/1286/013	747744	0.4 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641661				
EU/1/18/1286/014	747744	0.4 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641661				
EU/1/18/1286/015	747742	0.4 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641658				
EU/1/18/1286/016	747742	0.4 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641658				
EU/1/18/1286/017	747742	0.4 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641658				
EU/1/18/1286/018	747742	0.4 ML adalimumab-adaz 100 MG/ML Auto-Injector [Hyrimoz]	2641658				
EU/1/18/1286/019	747740	0.2 ML adalimumab-adaz 100 MG/ML Prefilled Syringe [Hyrimoz]	2641654				
EU/1/18/1286/005							
EU/1/18/1286/006							
