ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/07/415/027	EMEA/H/C/000792	20 mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/028	EMEA/H/C/000792	20 mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/029	EMEA/H/C/000792	20 mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/030	EMEA/H/C/000792	20 mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/031	EMEA/H/C/000792	20 mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/032	EMEA/H/C/000792	5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/033	EMEA/H/C/000792	5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/034	EMEA/H/C/000792	5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/035	EMEA/H/C/000792	5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/036	EMEA/H/C/000792	5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/037	EMEA/H/C/000792	7.5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/038	EMEA/H/C/000792	7.5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/039	EMEA/H/C/000792	7.5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/040	EMEA/H/C/000792	7.5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/041	EMEA/H/C/000792	7.5 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/042	EMEA/H/C/000792	10 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/043	EMEA/H/C/000792	10 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/044	EMEA/H/C/000792	10 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/045	EMEA/H/C/000792	10 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/046	EMEA/H/C/000792	10 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/047	EMEA/H/C/000792	15 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/048	EMEA/H/C/000792	15 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/049	EMEA/H/C/000792	15 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/050	EMEA/H/C/000792	15 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/051	EMEA/H/C/000792	15 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/052	EMEA/H/C/000792	20 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	14 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/053	EMEA/H/C/000792	20 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	28 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/054	EMEA/H/C/000792	20 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	35 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/055	EMEA/H/C/000792	20 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	56 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/056	EMEA/H/C/000792	20 mg	Orodispersible tablet	Oral use	blister (Alu/OPA/Alu/PVC)	70 tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/057	EMEA/H/C/000792	2.5mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	98tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/058	EMEA/H/C/000792	5mg	Tablet	Oral use	blister (Alu/OPA/Alu/PVC)	98tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
EU/1/07/415/059	EMEA/H/C/000792	10mg	Tablet 3/3	Oral use	blister (Alu/OPA/Alu/PVC)	98tablets		zalasta	Zalasta	EU/1/07/415	olanzapine	olanzapine	N05AH03	Krka	https://www.ema.europa.eu/en/medicines/human/EPAR/zalasta	Authorised
