product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
08-0037-01	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N20	20
08-0037-02	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N28	28
08-0037-03	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N30	30
08-0037-04	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N40	40
08-0037-05	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N56	56
08-0037-06	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N60	60
08-0037-07	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N84	84
08-0037-08	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N90	90
08-0037-09	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N100	100
08-0037-10	Bicalutamide Teva 150 mg film-coated tablets	08-0037	22-DEC-08	CZ/H/0133/002	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N50	50
