product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/00/162/003	1516770	repaglinide 0.5 MG Oral Tablet [Prandin]	213218				
EU/1/00/162/004	1516770	repaglinide 0.5 MG Oral Tablet [Prandin]	213218				
EU/1/00/162/005	1516770	repaglinide 0.5 MG Oral Tablet [Prandin]	213218				
EU/1/00/162/009	1516771	repaglinide 1 MG Oral Tablet [Prandin]	213219				
EU/1/00/162/010	1516771	repaglinide 1 MG Oral Tablet [Prandin]	213219				
EU/1/00/162/011	1516771	repaglinide 1 MG Oral Tablet [Prandin]	213219				
EU/1/00/162/015	19047663	repaglinide 2 MG Oral Tablet [Prandin]	213220				
EU/1/00/162/016	19047663	repaglinide 2 MG Oral Tablet [Prandin]	213220				
EU/1/00/162/017	19047663	repaglinide 2 MG Oral Tablet [Prandin]	213220				
EU/1/00/162/019	19047663	repaglinide 2 MG Oral Tablet [Prandin]	213220				
EU/1/00/162/020	1516771	repaglinide 1 MG Oral Tablet [Prandin]	213219				
EU/1/00/162/021	1516770	repaglinide 0.5 MG Oral Tablet [Prandin]	213218				
EU/1/00/162/006							
EU/1/00/162/012							
EU/1/00/162/018							
